divipola,annee,valeur,moran_local,p_simule,classe,municipio,departamento
76670,2008,2.8143495786398174,-0.010036402971570303,0.464,Non significatif,San Pedro,Valle del Cauca
76736,2008,3.0964610243939745,0.08676844938641134,0.335,Non significatif,Sevilla,Valle del Cauca
76823,2008,3.0281305135683656,0.05247960086034526,0.387,Non significatif,Toro,Valle del Cauca
76828,2008,3.5308301826297885,0.24752168016604856,0.221,Non significatif,Trujillo,Valle del Cauca
76834,2008,2.392898021668154,-0.0019152180821789182,0.46,Non significatif,Tuluá,Valle del Cauca
76845,2008,0.9443519086132631,0.611011119283731,0.083,Non significatif,Ulloa,Valle del Cauca
76863,2008,3.3356944192653906,0.3444432355150495,0.085,Non significatif,Versalles,Valle del Cauca
76869,2008,1.021319160599628,0.40236269428144855,0.182,Non significatif,Vijes,Valle del Cauca
76890,2008,1.964411768114459,0.0026610247381001033,0.49,Non significatif,Yotoco,Valle del Cauca
76892,2008,0.6515258959112787,0.4785452596516497,0.198,Non significatif,Yumbo,Valle del Cauca
76895,2008,1.8851152838931147,0.0030289990438020307,0.489,Non significatif,Zarzal,Valle del Cauca
81001,2008,3.232592623525809,0.4101776482947062,0.029,Haut-Haut,Arauca,Arauca
81065,2008,4.903806445026953,1.8713799633183272,0.003,Haut-Haut,Arauquita,Arauca
81220,2008,4.3924012417964295,0.6592910072028587,0.112,Non significatif,Cravo Norte,Arauca
81300,2008,4.618618745817679,1.2493785134450415,0.02,Haut-Haut,Fortul,Arauca
81591,2008,3.898854506404398,0.8223960140148407,0.022,Haut-Haut,Puerto Rondón,Arauca
81736,2008,4.060719989966123,0.6193144064390709,0.087,Non significatif,Saravena,Arauca
81794,2008,5.590230970296609,1.9327060429658944,0.018,Haut-Haut,Tame,Arauca
85001,2008,1.187424396169213,-0.31093240459711674,0.199,Non significatif,Yopal,Casanare
85010,2008,2.370080460903364,-0.005284398747505076,0.405,Non significatif,Aguazul,Casanare
85015,2008,2.276910058308474,-0.023772414500878535,0.328,Non significatif,Chámeza,Casanare
85125,2008,2.9984637145162485,0.30301132435087186,0.025,Haut-Haut,Hato Corozal,Casanare
85136,2008,4.021987264885255,0.26533453954998243,0.285,Non significatif,La Salina,Casanare
85139,2008,2.225516715422003,0.02629932682114996,0.341,Non significatif,Maní,Casanare
85162,2008,2.609282173625582,0.009219526223015058,0.428,Non significatif,Monterrey,Casanare
85225,2008,2.232135491912656,-0.0036905788089440163,0.479,Non significatif,Nunchía,Casanare
85230,2008,1.0863185940226683,0.25560555134275276,0.271,Non significatif,Orocué,Casanare
85250,2008,2.1419934872490742,-0.05669388058400172,0.262,Non significatif,Paz de Ariporo,Casanare
85263,2008,1.9600031964775413,-0.16817753851918285,0.106,Non significatif,Pore,Casanare
85279,2008,3.3885442972295423,0.005443698812089291,0.489,Non significatif,Recetor,Casanare
85300,2008,2.9311970181044678,0.003920680896419954,0.487,Non significatif,Sabanalarga,Casanare
85315,2008,4.7990314053525625,0.3793612377627121,0.294,Non significatif,Sácama,Casanare
85325,2008,2.2492731401822517,0.06025258705092063,0.155,Non significatif,San Luis de Palenque,Casanare
85400,2008,2.5347166311313987,0.0483490420462913,0.028,Haut-Haut,Támara,Casanare
85410,2008,2.2313645158585684,-0.015842818966435537,0.4,Non significatif,Tauramena,Casanare
85430,2008,2.109874410077207,0.01620700177672307,0.436,Non significatif,Trinidad,Casanare
85440,2008,2.4036988327397824,-0.002809739942318246,0.407,Non significatif,Villanueva,Casanare
86001,2008,2.5606360217449016,0.043132598380032194,0.091,Non significatif,Mocoa,Putumayo
86219,2008,2.8664004691749887,0.08521083801395438,0.246,Non significatif,Colón,Putumayo
86320,2008,4.627287322096877,1.2226973425650896,0.025,Haut-Haut,Orito,Putumayo
86568,2008,4.768592264628787,2.383811943846882,0.001,Haut-Haut,Puerto Asís,Putumayo
86569,2008,4.9308222548724805,2.4377247002865396,0.001,Haut-Haut,Puerto Caicedo,Putumayo
86571,2008,5.200806295565659,3.35912935790932,0.001,Haut-Haut,Puerto Guzmán,Putumayo
86573,2008,4.619899129543781,2.6928653682257866,0.001,Haut-Haut,Puerto Leguízamo,Putumayo
86749,2008,1.7985193719234664,-0.18869507429131863,0.152,Non significatif,Sibundoy,Putumayo
86755,2008,3.065373029353802,0.07298822733044301,0.356,Non significatif,San Francisco,Putumayo
86757,2008,4.912674493410678,2.026876107407634,0.002,Haut-Haut,San Miguel,Putumayo
86760,2008,2.1916300785919076,0.008020333910223958,0.455,Non significatif,Santiago,Putumayo
86865,2008,5.052661694435795,1.9808734484724542,0.004,Haut-Haut,Valle del Guamuez,Putumayo
86885,2008,4.183015389238911,0.7624903026017746,0.059,Non significatif,Villagarzón,Putumayo
88001,2008,0.0,-0.5725137767406301,0.212,Non significatif,San Andrés,"Archipiélago de San Andrés, Providencia y Santa Catalina"
88564,2008,0.0,0.3103978916388739,0.33,Non significatif,Providencia,"Archipiélago de San Andrés, Providencia y Santa Catalina"
91001,2008,0.8731055193154491,0.9908483419214481,0.018,Bas-Bas,Leticia,Amazonas
91263,2008,2.6376089913198024,-0.05815399187986553,0.163,Non significatif,El Encanto,Amazonas
91405,2008,0.0,-0.4372263396011995,0.276,Non significatif,La Chorrera,Amazonas
91407,2008,0.6774419806143148,0.9016442343517637,0.046,Bas-Bas,La Pedrera,Amazonas
91430,2008,2.442280122586168,-0.0001912543106092217,0.347,Non significatif,La Victoria,Amazonas
91460,2008,0.0,0.3018501500205897,0.333,Non significatif,Mirití - Paraná,Amazonas
91530,2008,2.7224283472535262,0.12214123014529656,0.058,Non significatif,Puerto Alegría,Amazonas
91536,2008,2.240716345426404,0.06294413533028259,0.154,Non significatif,Puerto Arica,Amazonas
91540,2008,0.34887804606903433,0.7584133948690793,0.114,Non significatif,Puerto Nariño,Amazonas
91669,2008,3.726450999433127,-0.5341557319538001,0.079,Non significatif,Puerto Santander,Amazonas
91798,2008,1.531868737815884,0.6263516704091888,0.008,Bas-Bas,Tarapacá,Amazonas
94001,2008,3.047809887232219,-0.07545824505008131,0.33,Non significatif,Inírida,Guainía
94343,2008,3.8980472711886436,0.17260997174819828,0.36,Non significatif,Barrancominas,Guainía
94883,2008,2.5253589335307276,-0.04714279024146891,0.025,Atypique,San Felipe,Guainía
94884,2008,1.1922719530167076,0.1668186869027056,0.318,Non significatif,Puerto Colombia,Guainía
94885,2008,0.0,0.8879029669861158,0.113,Non significatif,La Guadalupe,Guainía
94886,2008,0.0,0.32318102419732714,0.319,Non significatif,Cacahual,Guainía
94887,2008,1.1799605090026062,-0.3022223565897486,0.204,Non significatif,Pana Pana,Guainía
94888,2008,3.7158158253116427,0.26478206360830336,0.238,Non significatif,Morichal,Guainía
95001,2008,5.263938601179457,3.727083327113818,0.001,Haut-Haut,San José del Guaviare,Guaviare
95015,2008,4.6990336417523615,2.527302912312035,0.001,Haut-Haut,Calamar,Guaviare
95025,2008,5.022272211301466,2.7179907115877437,0.001,Haut-Haut,El Retorno,Guaviare
95200,2008,5.377313873180456,2.518921076775701,0.002,Haut-Haut,Miraflores,Guaviare
97001,2008,3.3465300026556215,0.23726655842550534,0.182,Non significatif,Mitú,Vaupés
97161,2008,4.268631424094795,1.078069325010051,0.023,Haut-Haut,Carurú,Vaupés
97511,2008,2.3567090986700596,0.016004800097033704,0.279,Non significatif,Pacoa,Vaupés
97666,2008,0.0,0.7406344455738856,0.154,Non significatif,Taraira,Vaupés
97777,2008,3.065119455323015,0.5024254522661289,0.002,Haut-Haut,Papunahua,Vaupés
97889,2008,3.177794350357549,-0.14169504774628894,0.269,Non significatif,Yavaraté,Vaupés
99001,2008,2.7897930101695056,0.10669651145254877,0.132,Non significatif,Puerto Carreño,Vichada
99524,2008,3.926785916215678,0.599696866355142,0.075,Non significatif,La Primavera,Vichada
99624,2008,3.1720731719544495,-0.043635477333805316,0.416,Non significatif,Santa Rosalía,Vichada
99773,2008,4.479264606423694,0.9589554838857366,0.05,Non significatif,Cumaribo,Vichada
05001,2013,2.236694134595147,-0.1762990841630646,0.056,Non significatif,Medellín,Antioquia
05002,2013,0.9631968881792962,0.22057314343543732,0.21,Non significatif,Abejorral,Antioquia
05004,2013,0.9110328493147845,-0.318962878452862,0.14,Non significatif,Abriaquí,Antioquia
05021,2013,0.5730739873031149,0.22693022684613318,0.292,Non significatif,Alejandría,Antioquia
05030,2013,2.3612099406063427,0.017509239690640468,0.444,Non significatif,Amagá,Antioquia
05031,2013,3.3756047643672606,0.981875278213202,0.021,Haut-Haut,Amalfi,Antioquia
05034,2013,2.183430870651266,0.04235517801673656,0.316,Non significatif,Andes,Antioquia
05036,2013,3.3526587995234736,0.19660767828191544,0.315,Non significatif,Angelópolis,Antioquia
05038,2013,3.0109244423613726,0.38502661937583604,0.136,Non significatif,Angostura,Antioquia
05040,2013,3.8273281463456437,1.5397868664676562,0.014,Haut-Haut,Anorí,Antioquia
05042,2013,1.514935767764044,-0.0493313349951193,0.306,Non significatif,Santa Fé de Antioquia,Antioquia
05044,2013,1.791240073216141,-0.0268881130964039,0.127,Non significatif,Anzá,Antioquia
05045,2013,3.1907872069346044,1.2172223158054738,0.006,Haut-Haut,Apartadó,Antioquia
05051,2013,2.5154127221608946,0.3011348527434239,0.071,Non significatif,Arboletes,Antioquia
05055,2013,2.8685600223619994,0.2518930106822133,0.204,Non significatif,Argelia,Antioquia
05059,2013,3.1429949893392353,0.2058101762996739,0.283,Non significatif,Armenia,Antioquia
05079,2013,1.6295948319826212,0.06626978895672843,0.187,Non significatif,Barbosa,Antioquia
05086,2013,2.365982628285112,0.06026948518881167,0.325,Non significatif,Belmira,Antioquia
05088,2013,1.146989749314063,0.1360252058077983,0.276,Non significatif,Bello,Antioquia
05091,2013,2.085732142307893,-0.016116372910473138,0.397,Non significatif,Betania,Antioquia
05093,2013,1.9035314541316464,0.004782451985898204,0.316,Non significatif,Betulia,Antioquia
05101,2013,2.1811922473959386,0.09534434165664227,0.164,Non significatif,Ciudad Bolívar,Antioquia
05107,2013,4.686302007135588,2.399497848341598,0.008,Haut-Haut,Briceño,Antioquia
05113,2013,3.253056086851529,0.5194725429069106,0.116,Non significatif,Buriticá,Antioquia
05120,2013,4.170556799891718,2.257359617369551,0.003,Haut-Haut,Cáceres,Antioquia
05125,2013,2.9304812516223353,-0.029953513214003476,0.469,Non significatif,Caicedo,Antioquia
05129,2013,1.5518240037410762,0.04112715771255569,0.334,Non significatif,Caldas,Antioquia
05134,2013,3.4930050347491606,1.1080587929610166,0.017,Haut-Haut,Campamento,Antioquia
05138,2013,3.0322848831885683,0.42262052710915493,0.125,Non significatif,Cañasgordas,Antioquia
05142,2013,2.0823378768283978,0.06375362805997145,0.167,Non significatif,Caracolí,Antioquia
05145,2013,1.15114263416923,0.18819604428023612,0.197,Non significatif,Caramanta,Antioquia
05147,2013,3.33642859105178,1.314352149775151,0.008,Haut-Haut,Carepa,Antioquia
05148,2013,1.0665804748193806,0.2070715785729926,0.196,Non significatif,El Carmen de Viboral,Antioquia
05150,2013,1.5974903317009905,-0.043897808637584745,0.288,Non significatif,Carolina,Antioquia
05154,2013,3.2561682704841646,1.3496519972951768,0.003,Haut-Haut,Caucasia,Antioquia
05172,2013,3.0723641446481267,1.1087166309172607,0.005,Haut-Haut,Chigorodó,Antioquia
05190,2013,2.040292241563254,0.007955817474838568,0.432,Non significatif,Cisneros,Antioquia
05197,2013,2.6898666702872345,-0.2185131255794086,0.189,Non significatif,Cocorná,Antioquia
05206,2013,0.0,0.48084011508957947,0.192,Non significatif,Concepción,Antioquia
05209,2013,1.9143709976205585,0.007989523792328283,0.284,Non significatif,Concordia,Antioquia
05212,2013,0.8648638581724093,0.1823646232597139,0.287,Non significatif,Copacabana,Antioquia
05234,2013,3.2622997403202616,0.8778046680525364,0.024,Haut-Haut,Dabeiba,Antioquia
05237,2013,1.5290986458753708,0.11603175096889269,0.118,Non significatif,Donmatías,Antioquia
05240,2013,2.9199597346663806,0.05470342956966871,0.424,Non significatif,Ebéjico,Antioquia
05250,2013,5.598518643338936,3.94130071212598,0.002,Haut-Haut,El Bagre,Antioquia
05264,2013,1.1196240585468233,-0.08722840662333789,0.34,Non significatif,Entrerríos,Antioquia
05266,2013,0.18110618914860577,0.5478974271821159,0.132,Non significatif,Envigado,Antioquia
05282,2013,1.7377440272980391,0.03086596280551667,0.204,Non significatif,Fredonia,Antioquia
05284,2013,2.7471258776477687,0.38696557014155647,0.084,Non significatif,Frontino,Antioquia
05306,2013,2.082186765988902,0.024749412015580504,0.341,Non significatif,Giraldo,Antioquia
05308,2013,1.056841049080107,0.2185019086919513,0.188,Non significatif,Girardota,Antioquia
05310,2013,1.9707762385374548,0.025987169590031677,0.204,Non significatif,Gómez Plata,Antioquia
05313,2013,1.3678409809453222,0.14496496084657381,0.162,Non significatif,Granada,Antioquia
05315,2013,2.4870007082480585,0.236033563345682,0.108,Non significatif,Guadalupe,Antioquia
05318,2013,0.35102374910485246,0.7358878039596295,0.052,Non significatif,Guarne,Antioquia
05321,2013,0.6099732907860547,0.6203156643992118,0.051,Non significatif,Guatapé,Antioquia
05347,2013,2.144205813947483,0.07704793167347046,0.185,Non significatif,Heliconia,Antioquia
05353,2013,1.5945957893307698,0.05210390141766012,0.271,Non significatif,Hispania,Antioquia
05360,2013,1.4499721875354292,0.07905426570452088,0.273,Non significatif,Itagüí,Antioquia
05361,2013,4.287535909214029,2.4245713340592925,0.003,Haut-Haut,Ituango,Antioquia
05364,2013,2.0668943721059185,-0.037439428976957935,0.276,Non significatif,Jardín,Antioquia
05368,2013,0.46486981478740147,0.2498223688313999,0.286,Non significatif,Jericó,Antioquia
05376,2013,0.33731346470347456,0.46133937557134125,0.151,Non significatif,La Ceja,Antioquia
05380,2013,1.3645560701321724,0.12413654758664565,0.2,Non significatif,La Estrella,Antioquia
05390,2013,1.0977240708818012,0.2016275740296949,0.191,Non significatif,La Pintada,Antioquia
05400,2013,1.3952837921108747,0.171988263699052,0.104,Non significatif,La Unión,Antioquia
05411,2013,1.8210890280346193,-0.01775345666820364,0.108,Non significatif,Liborina,Antioquia
05425,2013,2.6281335268840658,0.2175756426682453,0.179,Non significatif,Maceo,Antioquia
05440,2013,0.757562487212334,0.5470070919175054,0.052,Non significatif,Marinilla,Antioquia
05467,2013,2.4927667534292053,-0.24958926044730387,0.082,Non significatif,Montebello,Antioquia
05475,2013,2.8777690703361514,0.7466970672683606,0.014,Haut-Haut,Murindó,Antioquia
05480,2013,3.8910970027389244,1.2734627859957701,0.025,Haut-Haut,Mutatá,Antioquia
05483,2013,3.6895038689889055,0.32923771108103184,0.276,Non significatif,Nariño,Antioquia
05490,2013,2.903390734972996,0.6030002697730015,0.036,Haut-Haut,Necoclí,Antioquia
05495,2013,3.712918266099892,1.7890491850630466,0.003,Haut-Haut,Nechí,Antioquia
05501,2013,2.8965298692689907,0.04200327915057246,0.439,Non significatif,Olaya,Antioquia
05541,2013,1.4019024591546925,0.2715720715189382,0.023,Bas-Bas,Peñol,Antioquia
05543,2013,2.8184659881109697,0.8518773424341549,0.007,Haut-Haut,Peque,Antioquia
05576,2013,1.7918762606459335,0.015767874483268392,0.233,Non significatif,Pueblorrico,Antioquia
05579,2013,3.399746194591288,0.3676744503800752,0.217,Non significatif,Puerto Berrío,Antioquia
05585,2013,2.270276654664312,0.04013933708488677,0.365,Non significatif,Puerto Nare,Antioquia
05591,2013,2.120143475299812,0.0159337206377126,0.406,Non significatif,Puerto Triunfo,Antioquia
05604,2013,3.8857402221720365,1.4636551189889686,0.015,Haut-Haut,Remedios,Antioquia
05607,2013,0.672487643546435,0.5211761276868914,0.064,Non significatif,Retiro,Antioquia
05615,2013,0.5629498590407533,0.8799242393958955,0.01,Bas-Bas,Rionegro,Antioquia
05628,2013,3.524743892810409,1.132120101415348,0.016,Haut-Haut,Sabanalarga,Antioquia
05631,2013,0.22245031126621317,0.22623128166011838,0.317,Non significatif,Sabaneta,Antioquia
05642,2013,2.6060417483680487,-0.07350649266472534,0.361,Non significatif,Salgar,Antioquia
05647,2013,3.681053676921614,1.5326560012575292,0.006,Haut-Haut,San Andrés de Cuerquía,Antioquia
05649,2013,1.8338171670302956,-0.00025499225738539484,0.481,Non significatif,San Carlos,Antioquia
05652,2013,1.5507782884733972,-0.06527089318756035,0.254,Non significatif,San Francisco,Antioquia
05656,2013,0.5606256665905214,-0.28193373616955314,0.245,Non significatif,San Jerónimo,Antioquia
05658,2013,2.7804494739832397,0.5239417414,0.039,Haut-Haut,San José de la Montaña,Antioquia
05659,2013,3.1356647589505995,0.5136319048617817,0.104,Non significatif,San Juan de Urabá,Antioquia
05660,2013,1.8902072577230935,0.00042521529360017016,0.469,Non significatif,San Luis,Antioquia
05664,2013,2.6454551982032526,-0.3424797444809851,0.061,Non significatif,San Pedro de los Milagros,Antioquia
05665,2013,2.648359032044025,0.47948955051199876,0.03,Haut-Haut,San Pedro de Urabá,Antioquia
05667,2013,1.8040658825327165,0.007382110245040362,0.332,Non significatif,San Rafael,Antioquia
05670,2013,2.286473478543953,0.002628002370298519,0.482,Non significatif,San Roque,Antioquia
05674,2013,1.031339218903065,0.41631384670394755,0.048,Bas-Bas,San Vicente Ferrer,Antioquia
05679,2013,1.4666965487627772,0.05723493110609281,0.31,Non significatif,Santa Bárbara,Antioquia
05686,2013,2.035317365346672,0.004668013994499068,0.457,Non significatif,Santa Rosa de Osos,Antioquia
05690,2013,2.805307758047708,-0.2525048536933643,0.182,Non significatif,Santo Domingo,Antioquia
05697,2013,0.8466415223821097,0.20067946073713797,0.255,Non significatif,El Santuario,Antioquia
05736,2013,4.299982898501355,2.7876782540247746,0.001,Haut-Haut,Segovia,Antioquia
05756,2013,2.0817678027323216,0.07026407236106441,0.15,Non significatif,Sonsón,Antioquia
05761,2013,1.975312345555555,0.006755133713761052,0.406,Non significatif,Sopetrán,Antioquia
05789,2013,1.5369003409787785,0.09996783235717047,0.147,Non significatif,Támesis,Antioquia
05790,2013,5.254687056712127,3.597255282749219,0.002,Haut-Haut,Tarazá,Antioquia
05792,2013,0.8156089004401478,0.20284286335630328,0.258,Non significatif,Tarso,Antioquia
05809,2013,1.70069700210125,-0.05053868113398372,0.169,Non significatif,Titiribí,Antioquia
05819,2013,3.9197196922910518,1.6063021574900005,0.012,Haut-Haut,Toledo,Antioquia
05837,2013,3.9298263874744075,1.3916538831275647,0.019,Haut-Haut,Turbo,Antioquia
